id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,created_at,updated_at
30233,,Notice Inviting Tender of Lab. Consumable Material Under RNTCP.,122Notice Inviting Tender of Lab. Consumable Material Under RNTCP.,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/nit4labConsumable_RNTCP.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.140986,open,50,,2026-03-04 10:12:48.648902,2026-03-04 11:25:56.140986
30241,,Short Tender Notice for Air Ambulance Service in Bihar during Lok Sabha Elections 2019.,"130Short Tender Notice for Air Ambulance Service in Bihar during Lok Sabha Elections 2019.**  Date & Time of Submission of Technical & Financial Bid - 08.04.2019 till 11:00 AMShort Re-Tender Notice for Air Ambulance Service in Bihar during Lok Sabha Elections 2019.**  Date & Time of Submission of Technical & Financial Bid - 15.04.2019 by 11:00 AMImportant Information regarding cancellation of Short Tender Notice For Air Ambulance Service in Bihar during Lok Sabha Elections, 2019.",Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/stn4AirAmbulanceService_LSE2019.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.152982,open,50,,2026-03-04 10:12:48.653804,2026-03-04 11:25:56.152982
30253,,Notice Inviting Tender for the AMC of approx. 855 Binocular Microscope and approx. 69 LED-Fluorescent Microscope,142Notice Inviting Tender for the AMC of approx. 855 Binocular Microscope and approx. 69 LED-Fluorescent MicroscopeLast Date - 15.11.2018,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/tbDeptTender4AMC.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:25:56.171305,open,50,,2026-03-04 10:12:48.659740,2026-03-04 11:25:56.171305
30254,,"Cancellation Notice Related to [PR No. 9122 Ni.Ni.] Selection of NGOs under Grant in Aid Scheme (Under PC & PNDT Act, 1994).","143Cancellation Notice Related to [PR No. 9122 Ni.Ni.] Selection of NGOs under Grant in Aid Scheme (Under PC & PNDT Act, 1994).",Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/cancellationNotice_19092018.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:25:56.172302,open,50,,2026-03-04 10:12:48.660986,2026-03-04 11:25:56.172302
30257,,"Notice Inviting Tender For selection of service providers for establishing Data Management Units (DMU)for providing data entry, analysis and management services in Government Healthcare Facilities and health department offices, in all 38 districts in the state of Bihar.","146Notice Inviting Tender For selection of service providers for establishing Data Management Units (DMU)for providing data entry, analysis and management services in Government Healthcare Facilities and health department offices, in all 38 districts in the state of Bihar.Last Date - 26.06.2018 By 5:00 PMTender Cancellation Notice regarding Inviting Tender For Data Management Units.Corrigendum for Notice Inviting Tender For Data Management Units.",Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/nit4DMU_01062016.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.177225,open,50,,2026-03-04 10:12:48.662138,2026-03-04 11:25:56.177225
30258,,"RFP For Appointment of Concurrent Auditor for State Health Society, Bihar (SHSB) and 38 District Health Society (DHS) for Audit of all programmes under National Health Mission.","147RFP For Appointment of Concurrent Auditor for State Health Society, Bihar (SHSB) and 38 District Health Society (DHS) for Audit of all programmes under National Health Mission.Last Date - 19.06.2018 By 3:00 PM",National Health Mission,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/RFP_ConcAudit_2018_19.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.179225,open,50,,2026-03-04 10:12:48.662138,2026-03-04 11:25:56.179225
30259,,Important Notice Regarding Tender for hiring of vehicles.,148Important Notice Regarding Tender for hiring of vehicles.,Bihar Health Services,Transport,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/impNoticeVehicleTender.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.180229,open,50,,2026-03-04 10:12:48.663126,2026-03-04 11:25:56.180229
30260,,Corrigendum: Tender notice for selection of agency(s) for hiring of vehicles.,149Corrigendum: Tender notice for selection of agency(s) for hiring of vehicles.,Bihar Health Services,Transport,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/corrigendumVehicleTender.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.181228,open,50,,2026-03-04 10:12:48.664043,2026-03-04 11:25:56.181228
30261,,"Tender notice for selection of agency(s) for hiring of vehicles, ""Last Date - 11.06.2018 By 05:00 PM""","150Tender notice for selection of agency(s) for hiring of vehicles, ""Last Date - 11.06.2018 By 05:00 PM""",Bihar Health Services,Transport,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/tender4hiringVehicle.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.183300,open,50,,2026-03-04 10:12:48.664043,2026-03-04 11:25:56.183300
30262,,Important Notice Regarding Tender notice for Stationary items.,151Important Notice Regarding Tender notice for Stationary items.,Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/impNoticeStationery.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:25:56.184306,open,50,,2026-03-04 10:12:48.665054,2026-03-04 11:25:56.184306
30263,,"Tender notice for selection of agency(s) for annual rate contracting of stationary items.""Last Date - 05.06.2018 By 05:00 PM","152Tender notice for selection of agency(s) for annual rate contracting of stationary items.""Last Date - 05.06.2018 By 05:00 PM",Bihar Health Services,Social Welfare,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/Tender%20for%20Stationery-04.5.18.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.185299,open,50,,2026-03-04 10:12:48.666131,2026-03-04 11:25:56.185299
30264,,"Cancellation Notice Regarding ""Selection of District Training Agency for conducting Training of ASHA's on various Modules.","153Cancellation Notice Regarding ""Selection of District Training Agency for conducting Training of ASHA's on various Modules.",Bihar Health Services,Education,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/notice_04.05.18.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.187311,open,50,,2026-03-04 10:12:48.666776,2026-03-04 11:25:56.187311
30265,,Evaluation of Training Venue: Selection of District Training Agency for conducting Training of ASHA's on various Modules.,154Evaluation of Training Venue: Selection of District Training Agency for conducting Training of ASHA's on various Modules.,Bihar Health Services,Education,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/evaluationTrainingVenueASHA.pdf,,,,INR,Services,,Bihar,Bihar,,,2026-03-04 11:25:56.188303,open,50,,2026-03-04 10:12:48.667318,2026-03-04 11:25:56.188303
30266,,"Cancellation Notice Regarding ""EoI for Selection of NGOs Under NTCP for organizing school programme in 19 Districts in the State.","155Cancellation Notice Regarding ""EoI for Selection of NGOs Under NTCP for organizing school programme in 19 Districts in the State.",Bihar Health Services,Education,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/cancellation_NTCP_240118.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:25:56.189300,open,50,,2026-03-04 10:12:48.667318,2026-03-04 11:25:56.189300
30267,,"Extension of Objection Submission Date Regarding Tender for printing & supply of different types of module, IEC materials etc.","156Extension of Objection Submission Date Regarding Tender for printing & supply of different types of module, IEC materials etc.",UP,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/objectionExtensionNotice_IEC.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.191313,open,50,,2026-03-04 10:12:48.668386,2026-03-04 11:25:56.191313
30268,,"Technical Core Committee Evaluation Sheet: - Tender for printing & supply of different types of module, IEC materials etc.","157Technical Core Committee Evaluation Sheet: - Tender for printing & supply of different types of module, IEC materials etc.",UP,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/techCoreCommittee_IEC.pdf,,,,INR,Goods,,Bihar,Bihar,,,2026-03-04 11:25:56.192301,open,50,,2026-03-04 10:12:48.668386,2026-03-04 11:25:56.192301
30271,,Agreement Copy,Agreement CopyProjectsTendersActive TendersSoil Test ReportsETEBOFinancial ReportLetter of AcceptanceMonthly ProgressReport,Bihar SEIDC,General,Bihar SEIDC,https://bseidc.in/enhancing_teacher_effectiveness.php,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:27.936284,open,50,,2026-03-04 10:12:52.522974,2026-03-04 10:40:27.936284
30272,,BSEIDC Notice Consultant for Project 31-7-14,BSEIDC Notice Consultant for Project 31-7-14BSEIDC Tender Notice 15-7-14BSEIDC Tender Notice 10-7-14Orders and CircularsDIET Srinagar PurneaDIET Tikapatti KatiharDIET BankaDIET Chhatauni MotihariDIET Forbesganj ArariaDIET Narar MadhubaniDIET NawadaDIET Noorsarai NalandaDIET Ramganj KhagariyaDIET Shahpur BegusaraiDIET SiwanDIET Sonepur SaranDIET Srinagar PurneaDIET Tikapati KatiharPTEC Bangra SaranPTEC BihiyaPTEC ChandwaraPTEC Ghoghardiya MadhubaniPTEC Masaudhi PatnaPTEC Nagarpara BhagalpurPTEC Patahi MuzaffarpurPTEC Phulwariya BhagalpurPTEC Rampur Jalalpur SamastipurPTEC Vishnupur BegusaraiBihiya PTECChandwara Muzaffarpur PTECGhoghardiha Madhubani PTECJawahar Nagar Nawada DIETNoorsarai Nalanda DIETSansarpur Khagaria DIETSiwan DIETELECTRICAL STAFF QUARTER & PRINCIPAL                 RESIDENCE FOR DITESTAFF QUARTER & PRINCIPAL RESIDENCE FOR                 DITE  PLUMBINGDIET SiwanDIET PTEC Renovation Work Gate DrawingDIET Babu Tola BankaPTEC Nagarpara BhagalpurDIET Bangra SaranDIET Begus,Bihar SEIDC,General,Bihar SEIDC,https://bseidc.in/pdfs/newtender.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:27.936284,open,50,,2026-03-04 10:12:52.522974,2026-03-04 10:40:27.936284
30273,,DIET Srinagar Purnea,Orders and CircularsDIET Srinagar PurneaDIET Tikapatti KatiharDIET BankaDIET Chhatauni MotihariDIET Forbesganj ArariaDIET Narar MadhubaniDIET NawadaDIET Noorsarai NalandaDIET Ramganj KhagariyaDIET Shahpur BegusaraiDIET SiwanDIET Sonepur SaranDIET Srinagar PurneaDIET Tikapati KatiharPTEC Bangra SaranPTEC BihiyaPTEC ChandwaraPTEC Ghoghardiya MadhubaniPTEC Masaudhi PatnaPTEC Nagarpara BhagalpurPTEC Patahi MuzaffarpurPTEC Phulwariya BhagalpurPTEC Rampur Jalalpur SamastipurPTEC Vishnupur BegusaraiBihiya PTECChandwara Muzaffarpur PTECGhoghardiha Madhubani PTECJawahar Nagar Nawada DIETNoorsarai Nalanda DIETSansarpur Khagaria DIETSiwan DIETELECTRICAL STAFF QUARTER & PRINCIPAL                 RESIDENCE FOR DITESTAFF QUARTER & PRINCIPAL RESIDENCE FOR                 DITE  PLUMBINGDIET SiwanDIET PTEC Renovation Work Gate DrawingDIET Babu Tola BankaPTEC Nagarpara BhagalpurDIET Bangra SaranDIET BegusaraiDIET FarbishganjDIET MadhubaniDIET Sonpur SaranDIET Vikram PatnaPTEC Masaurhi PatnaPTEC Phulwari,Bihar SEIDC,General,Bihar SEIDC,https://bseidc.in/pdf/DIET Srinagar Purnea.pdf,,,,INR,General,,"Purnea, Bihar",Bihar,,,2026-03-04 10:40:27.936284,open,50,,2026-03-04 10:12:52.522974,2026-03-04 10:40:27.936284
30274,,Others Orders and Circulars,Others Orders and Circulars,Bihar SEIDC,Police,Bihar SEIDC,https://bseidc.in/others_order.php,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:27.936284,open,50,,2026-03-04 10:12:52.530485,2026-03-04 10:40:27.936284
30573,,Government of Bihar,Government of BiharEducation DepartmentBihar Education Project Council,Bihar SEIDC,General,Bihar SEIDC,https://state.bihar.gov.in/main/CitizenHome.html,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:28.251130,open,50,,2026-03-04 10:12:52.826695,2026-03-04 10:40:28.251130
30576,,Letter to all DEOs,Letter to all DEOs,Bihar SEIDC,General,Bihar SEIDC,https://bseidc.in/Letter to all DEO.jpg,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:28.251130,open,50,,2026-03-04 10:12:52.829817,2026-03-04 10:40:28.251130
30577,,Bihar State Educational Infrastructure Development Corporation Ltd.,© 2013 BIHAR STATE EDUCATIONAL INFRASTRUCTURE DEVELOPMENT CORPORATION   Ltd.ISO 9001 : 14001 & ISO OHSAS : 18001 ( A Govt. of Bihar Undertaking )Maintained ByBihar State Educational Infrastructure Development Corporation Ltd.,Bihar SEIDC,Education,Bihar SEIDC,http://www.bseidc.in,,,,INR,Works,,Bihar,Bihar,,,2026-03-04 10:40:28.251130,open,50,,2026-03-04 10:12:52.835713,2026-03-04 10:40:28.251130
30578,,Tender Disposal Details,Tender Disposal Details,Bihar Rural Water,General,Bihar Rural Water,https://rwdbihar.gov.in/,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:37.573166,open,50,,2026-03-04 10:13:10.106644,2026-03-04 10:40:37.573166
33160,,List of Land of SBPDCL,"List of Land of SBPDCL|Download SUVIDHA App to avail Electricity Services|Urja Geet PDF|Urja
                                    Geet 320kbps |Urja
                                        Geet 192kbps |Urja
                                            Geet 120kbps |With effect from 15.07.2020 all new tenders will
                        be published on www.eproc2.bihar.gov.in. Please refer tendor notice for further
                        details.| SBPDCL Vigilance Cell, HelpLine No- 9264454457, Email Id:- gmhrsbpdclvill@gmail.com
                                                    !!!!",Bihar Power,Revenue,Bihar Power,https://docs.google.com/spreadsheets/d/1awFYSi2f98buF94zZYi9iSrPExGLMzD-OLVlK1f8M_4/edit?usp=sharing,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:41.834071,open,50,,2026-03-04 10:13:17.133418,2026-03-04 10:40:41.834071
33161,,Power off/ Fuse Call Center Contact Details,Power off/ Fuse Call Center Contact Details,Power,Power,Bihar Power,https://sbpdcl.co.in/frmCallPowerCut.aspx,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:41.834071,open,50,,2026-03-04 10:13:17.137191,2026-03-04 10:40:41.834071
33162,,Last Updated on :01 March 2026 06:46 PM,Last Updated on :01 March 2026 06:46 PMTotal Visitiors :554037870Follow us at:,UP,Social Welfare,Bihar Power,https://twitter.com/@seva_sbpdcl,2026-03-01 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:41.835080,open,50,,2026-03-04 10:13:17.139209,2026-03-04 10:40:41.835080
33164,,Follow us at:,"Site best viewed at 1024 X 768 resolution in I.E 10+, Mozilla 40+, Google Chrome
                                50+Follow us at:",Bihar NE Power,General,Bihar NE Power,https://twitter.com/SEVA_NBPDCL,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:42.596448,open,50,,2026-03-04 10:13:19.995553,2026-03-04 10:40:42.596448
33170,,Bhu-Sampada (Land Asset),"Bhu-Sampada (Land Asset)|Download  SUVIDHA App to avail Electricity Services|Urja Geet PDF|Urja Geet 320kbps
                    |Urja Geet 192kbps",Bihar NE Power,Revenue,Bihar NE Power,https://docs.google.com/spreadsheets/d/1ht9WeTGMGLSYKpQB09Uw7nmBMVA-l0Rr/edit?usp=sharing&ouid=117615569152737144401&rtpof=true&sd=true,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:42.651948,open,50,,2026-03-04 10:13:20.046660,2026-03-04 10:40:42.651948
33171,,Urja Geet 120,"Urja Geet 120kbps
                    |Telegram chat bot
                        for consumer Services on Mobile|Telegram chat bot for consumer Services on Desktop",Bihar NE Power,General,Bihar NE Power,https://nbpdcl.co.in/AudioFiles/Urja Mix Master-120.mp3,,,,INR,General,,Bihar,Bihar,,,2026-03-04 10:40:42.652948,open,50,,2026-03-04 10:13:20.050586,2026-03-04 10:40:42.652948
33176,,10/16/esstt/2021/332/2026,"10/16/esstt/2021/332/2026HOTEL LICHHAVI VIHAR AT MUZAFFARPUR, BIHAR.[See Corrigendum1]17/03/2026",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/TENDER332LICHCHAVI.pdf,2026-03-17 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.137473,open,50,,2026-03-04 10:13:29.184367,2026-03-04 11:26:41.137473
33178,,364/26/TT/653/2026,"364/26/TT/653/2026बिहार दिवस- २०२६ के अवसर पर गाँधी मैदान, पटना में ""व्यंजन मेला-२०२६"" का आयोजन हेतु प्रस्ताव का आमंत्रण।12/03/2026",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/BiharDiwas2026Food Stall653form.pdf,2026-03-12 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.140395,open,50,,2026-03-04 10:13:29.184367,2026-03-04 11:26:41.140395
33179,,03/02/stha/21-22/part1/733/26,03/02/stha/21-22/part1/733/26Integrated Security Services.09/03/2026,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/SecurityServicesNotice733.pdf,2026-03-09 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.141401,open,50,,2026-03-04 10:13:29.191917,2026-03-04 11:26:41.141401
33183,,364/26/TT/472/2026,"364/26/TT/472/2026SELECTION OF AGENCY FOR CREATION, ERECTION, ORGANIZATION AND MANAGEMENT OF STALL/ PANDAL INCLUDING DECORATIVE LIGHTING AND BRANDING OF BIHAR TOURISM DURING BIHAR DIWAS 2026.20/02/2026",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/NOTICE Event Management Agency Bihar Diwas2026.pdf,2026-02-20 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.149477,open,50,,2026-03-04 10:13:29.191917,2026-03-04 11:26:41.149477
33185,,360/25/TT/464/2026,360/25/TT/464/2026पटना जिलान्तर्गत कंगन घाट एवं मीनार घाट (पर्यटन घाट) दीघा में गंगा महाआरती  का आयोजन कार्य हेतु निविदा आमंत्रण सूचन।[See Technical Evaluation Notice]19/02/2026,Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/KanganghatMinarghatRFP464.pdf,2026-02-19 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.152473,open,50,,2026-03-04 10:13:29.191917,2026-03-04 11:26:41.152473
33186,,361/25/TT/124/2026,"361/25/TT/124/2026बख्तियारपुर सीढ़ी घाट, बख्तियारपुर में ""गंगा महाआरती"" कार्य हेतु निविदा आमंत्रण सूचना।[See Technical Evaluation Notice]22/01/2026",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/Ganga_Aarti124_26Bakhtiyarpur updated.pdf,2026-01-22 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.153485,open,50,,2026-03-04 10:13:29.191917,2026-03-04 11:26:41.153485
33191,,74/12/TT/4088/25,"74/12/TT/4088/25भारत पर्व-२०२६ के अवसर पर लाल किला मैदान, नई दिल्ली में दिनांक- २६.०१.२०२६ से ३०.०१.२०२६ तक बिहार व्यंजन एवं थीम पवेलियन को प्रदर्शित करने हेतु कार्य आवंटन सम्बन्धी आम सूचना।13/01/2026",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/BharatParav4088.pdf,2026-01-13 00:00:00.000000,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.162471,open,50,,2026-03-04 10:13:29.206145,2026-03-04 11:26:41.162471
33193,,15/06/HC/Esstt/25-26/3659/25,"15/06/HC/Esstt/25-26/3659/25Selection of Transaction Advisor for development of 5 – Star Hotel/Resort on 5 Acre land located at Vaishali, in Bihar.[See Corrigendum1]08/01/2026",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2026/NIT3659TransactionAdvisor5StarHotelVaishali.pdf,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:26:41.165473,open,50,,2026-03-04 10:13:29.206145,2026-03-04 11:26:41.166472
