id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
34320,,e-tender(NIT) Reference No.:- 04/SHSB/PPP(Concurrent Audit FY 2019-20)/2019-20.,128e-tender(NIT) Reference No.:- 04/SHSB/PPP(Concurrent Audit FY 2019-20)/2019-20.**  Last Date & Time of downloading the RFP - 26.06.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 27.06.2019 till 05:00 PM**  Time Date of opening of Technical Bid - 03.07.2019 at 11:00 PM**  Pre-Bid meeting Date & Time - 13.06.2019 at 02:00 PM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/eNIT4_concurentAudit_2019_20.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34321,,e-tender(NIT) Reference No.:- 03/SHSB/PPP(Application maintenance and software development and data analysis)/2019-20.  Proceeding of e-tender(NIT) Reference No.:- 03/SHSB/PPP(Application maintenance and software development and data analysis)/2019-20.,129e-tender(NIT) Reference No.:- 03/SHSB/PPP(Application maintenance and software development and data analysis)/2019-20.  Proceeding of e-tender(NIT) Reference No.:- 03/SHSB/PPP(Application maintenance and software development and data analysis)/2019-20.**  Last Date & Time of downloading the RFP - 28.06.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 29.06.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 05.07.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 08.07.2019 at 11:00 PM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/proceeding_03_03072019.pdf,,,,INR,Works,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34322,,Cancellation of e-tender(NIT) Reference No.:- 12/SHSB/PPP(X-RAY)/2018-19.,131Cancellation of e-tender(NIT) Reference No.:- 12/SHSB/PPP(X-RAY)/2018-19.Corrigendum: e-tender(NIT) Reference No.:- 12/SHSB/PPP(X-RAY)/2018-19.Minutes of Pre-bid Meeting: e-tender(NIT) Reference No.:- 12/SHSB/PPP(X-RAY)/2018-19.e-tender(NIT) Reference No.:- 12/SHSB/PPP(X-RAY)/2018-19 - NIT for selection of Agency for providing X-ray Services in District Hospitals & Sub Divisional Hospitals and Tele Radiology Services for DHS operated x-ray centres on Hub and Spoke Model Under PPP mode in the state of Bihar.**  Last Date & Time of downloading the RFP - 15.04.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 16.04.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 25.04.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 26.04.2019 at 02:00 PM**  Pre-Bid meeting Date & Time - 14.03.2019 at 02:00 PM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/xrayCancellation_300519.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34323,,"e-tender(NIT) Reference No.:- 11/SHSB/PPP (104 Call Centre)/2018-19 - RFP for selection of Agency for establishment of 20 Seater Comprehensive & Integrated, 104 Call Centre for Public Health Grievance, Health Helpline and Medical Advice in Bihar.","132e-tender(NIT) Reference No.:- 11/SHSB/PPP (104 Call Centre)/2018-19 - RFP for selection of Agency for establishment of 20 Seater Comprehensive & Integrated, 104 Call Centre for Public Health Grievance, Health Helpline and Medical Advice in Bihar.**  Last Date & Time of downloading the RFP - 15.04.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 16.04.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 25.04.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 26.04.2019 at 11:00 AMProceeding Of Technical Committee Meeting: e-tender(NIT) Reference No.:- 11/SHSB/PPP (104 Call Centre)/2018-19.",Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/RFP4_CallCentre_02032019.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34324,,"e-tender(NIT) Reference No.:- 10/SHSB/PPP(Support for Tally Softwares)/2018-19 - NIT for selection of agency for providing support for revewal of annual subscription, upgradation, customization, training & capacity building, establisging central help desk and other related activities of Tally Software in Govt. Health Facilities & Departments under NHM.","133e-tender(NIT) Reference No.:- 10/SHSB/PPP(Support for Tally Softwares)/2018-19 - NIT for selection of agency for providing support for revewal of annual subscription, upgradation, customization, training & capacity building, establisging central help desk and other related activities of Tally Software in Govt. Health Facilities & Departments under NHM.**Corrigendum Date Extension: Revised Schedule of Events - .**  Last Date & Time of downloading the RFP - 18.02.2019 upto 05:00 PM   extended to 22.02.2019 upto 05:00 PM.**  Last Date & Time for submission (upload) of online bidding document - 19.02.2019 till 05:00 PM   extended to 23.02.2019 till 05:00 PM.**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 23.02.2019 by 05:00 PM  extended to 27.02.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 25.02.2019 at 11:00 AM  extended to 27.02.2019 at 05:30 PM.",NHM,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/NIT4_TallySoftware_29012019.pdf,,,,INR,Works,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34325,,Important information regarding Cancellation of e-tender(NIT) Reference No.:- 9/SHSB/PPP(X-RAY)/2018-19.,134Important information regarding Cancellation of e-tender(NIT) Reference No.:- 9/SHSB/PPP(X-RAY)/2018-19.e-tender(NIT) Reference No.:- 9/SHSB/PPP(X-RAY)/2018-19 - NIT for selection of Agency for providing X-ray Services in District Hospitals & Sub Divisional Hospitals and Tele Radiology Services for DHS operated x-ray centres on Hub and Spoke Model Under PPP mode in the state of Bihar.Corrigendum Regarding e-tender(NIT) Reference No.:- 9/SHSB/PPP(X-RAY)/2018-19.**  Last Date & Time of downloading the RFP - 13.02.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 14.02.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 20.02.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 21.02.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 28.01.2019 at 11:00 AM,Bihar Health Services,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/cancellation_xRay_27022019.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34326,,Notice Inviting Tender e-tender(NIT) Reference No.:- 8/SHSB/PPP (Dialysis)/2018-19. - Setting up & Operationalizing 24x7 Dialysis Unit through PPP mode in 38 Government Hospitals in the State of Bihar.,135Notice Inviting Tender e-tender(NIT) Reference No.:- 8/SHSB/PPP (Dialysis)/2018-19. - Setting up & Operationalizing 24x7 Dialysis Unit through PPP mode in 38 Government Hospitals in the State of Bihar.**  Last Date & Time of downloading the RFP - 11.02.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 12.02.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 16.02.2019 by 05:00 PM**  Time Date of opening of Technical Bid - 18.02.2019 at 11:00 AM**  Pre-Bid meeting Date & Time - 24.01.2019 at 11:00 AMImportant Notice Regarding Cancellation of e-tender(NIT) Reference No.:- 8/SHSB/PPP(Dialysis)/2018-19.,UP,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/NIT_4_Dialysis_16012019.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34327,,Important Information regarding Cancellation of NIT e-tender(NIT) Reference No.:- 7/SHSB/PPP (Support for Tally Softwares)/2018-19.,136Important Information regarding Cancellation of NIT e-tender(NIT) Reference No.:- 7/SHSB/PPP (Support for Tally Softwares)/2018-19.**Notice Inviting Tender e-tender(NIT) Reference No.:- 7/SHSB/PPP (Support for Tally Softwares)/2018-19.**Corrigendum Regarding Amendments/Clarification in the RFP.**  Last Date & Time of downloading the RFP - 07.01.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 08.01.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 14.01.2019 by 05:00 PM,UP,General,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2019/cancellation_NIT_4Tally_25012019.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34328,,"e-tender(NIT) Reference No.:- 5/SHSB/HR Agency/2018-19 - NIT for selection of HR Agency for providing Recruitment Services for the State Health Society,Bihar.","137e-tender(NIT) Reference No.:- 5/SHSB/HR Agency/2018-19 - NIT for selection of HR Agency for providing Recruitment Services for the State Health Society,Bihar.**Corrigendum Regarding Re-organizing the Pre-bid Meeting dated on 07.01.2019.**  Last Date & Time of downloading the RFP - 02.01.2019 upto 05:00 PM   Date Extended to 23.01.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 03.01.2019 till 05:00 PM  Date Extended to 24.01.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 09.01.2019 by 05:00 PM   Date Extended to 30.01.2019 by 05:00 PM",Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/NIT_4_HRAgency_04122018.pdf,,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.231134,2026-03-04T10:40:24.231134
34329,,e-tender(NIT) Reference No.:- 6/SHSB/PPP(X-RAY)/2018-19 - NIT for selection of Agency for providing X-ray Services in District Hospitals & Sub Divisional Hospitals and Tele Radiology Services for DHS operated x-ray centres on Hub and Scope Model Under PPP mode in the state of Bihar.,138e-tender(NIT) Reference No.:- 6/SHSB/PPP(X-RAY)/2018-19 - NIT for selection of Agency for providing X-ray Services in District Hospitals & Sub Divisional Hospitals and Tele Radiology Services for DHS operated x-ray centres on Hub and Scope Model Under PPP mode in the state of Bihar.**Tender Cancellation Notice of e-Tender Reference No.:- 6/SHSB/PPP(X-RAY)/2018-19.**Corrigendum Regarding Re-organizing the Pre-bid Meeting dated on 03.01.2019.**  Last Date & Time of downloading the RFP - 04.01.2019 upto 05:00 PM   Date Extended to 24.01.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 05.01.2019 till 05:00 PM   Date Extended to 25.01.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 10.01.2019 by 05:00 PM   Date Extended to 31.01.2019 by 05:00 PM,Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/NIT_4_xRay_05122018.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.231134,open,50,[],,2026-03-04T10:40:24.246616,2026-03-04T10:40:24.246616
34330,,"e-tender(NIT) Reference No.:- 01/SHSB/PPP (104 Call Centre)/2018 - RFP for selection of Agency for establishment of 20 Seater Comprehensive & Integrated, 104 Call Centre for Public Health Grievance, Health Helpline and Medical Advice in Bihar.","139e-tender(NIT) Reference No.:- 01/SHSB/PPP (104 Call Centre)/2018 - RFP for selection of Agency for establishment of 20 Seater Comprehensive & Integrated, 104 Call Centre for Public Health Grievance, Health Helpline and Medical Advice in Bihar.**Notice Regarding Date Extension.**  Last Date & Time of downloading the RFP - 19.12.2018 upto 05:00 PM   Date Extended to 26.12.2018 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 20.12.2018 till 05:00 PM   Date Extended to 27.12.2018 upto 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 26.12.2018 by 05:00 PM   Date Extended to 03.01.2019 upto 05:00 PMTender Cancellation Notice: - e-tender(NIT) Reference No.:- 01/SHSB/PPP (104 Call Centre)/2018.",Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/RFP4_CallCentre_24112018.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:24.247268,open,50,[],,2026-03-04T10:40:24.247268,2026-03-04T10:40:24.247268
34331,,"e-tender(NIT) Reference No.:- 04/SHSB/PPP (Application Maintenance & Software Development & Data Analysis)/2018-19 - NIT for selection of agency to work as software solution provider for system study, design, development, implementation, maintenance & data analysis of various kinds of softwares (Website based/mobile based) applications/portals etc. and website(s) of the State Health Society, Bihar(SHSB) .","140e-tender(NIT) Reference No.:- 04/SHSB/PPP (Application Maintenance & Software Development & Data Analysis)/2018-19 - NIT for selection of agency to work as software solution provider for system study, design, development, implementation, maintenance & data analysis of various kinds of softwares (Website based/mobile based) applications/portals etc. and website(s) of the State Health Society, Bihar(SHSB) .**Corrigendum Regarding Pre-Bid Meeting & Date Extension.**  Last Date & Time of downloading the RFP - 26.12.2018 upto 05:00 PM   Date Extended to 10.01.2019 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 27.12.2018 till 05:00 PM   Date Extended to 11.01.2019 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 02.01.2019 by 05:00 PM   Date Extended to 16.01.2019 by 05:00 PMTender Cancellation Notice: e-tender(NIT) Reference No.:- 04/SHSB/PPP (Application Maintenance & Software Development & Data A",Bihar Health Services,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/NIT4_ITCell_26112018.pdf,,,,INR,Works,,Bihar,Bihar,[],,,2026-03-04T10:40:24.247268,open,50,[],,2026-03-04T10:40:24.247268,2026-03-04T10:40:24.247268
34332,,"e-tender(NIT) Reference No.:- 01/Private Security Agencies/PSA/SHSB/2018-19 - for selection of Private Security Agency (PSA) for providing services of Security Guard (Armed/Unarmed)& other semi-skilled/skilled/highly skilled manpower for State Health Society, Bihar.","141e-tender(NIT) Reference No.:- 01/Private Security Agencies/PSA/SHSB/2018-19 - for selection of Private Security Agency (PSA) for providing services of Security Guard (Armed/Unarmed)& other semi-skilled/skilled/highly skilled manpower for State Health Society, Bihar.**  Last Date & Time of downloading the RFP - 08.12.2018 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 10.12.2018 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 13.12.2018 by 05:00 PMRevised Scheduled dated-22/11/2018:- e-tender(NIT) Reference No.:- 01/Private Security Agencies/PSA/SHSB/2018-19 - for selection of Private Security Agency (PSA) for providing services of Security Guard (Armed/Unarmed)& other semi-skilled/skilled/highly skilled manpower for State Health Society, Bihar.**Prociding Regarding selection of Private Security Agency (PSA). Financial Bid Opening Date - 16.01.2019**  Last Date & Time of downloading the RFP - 1",Power,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/nit_PSA_16112018.pdf,2018-11-22T00:00:00,,,INR,Services,,Bihar,Bihar,[],,,2026-03-04T10:40:24.247268,open,50,[],,2026-03-04T10:40:24.247268,2026-03-04T10:40:24.247268
34333,,e-tender(NIT) Reference No.:- 2/SHSB/PPP(DIALYSIS)/2018-19 for setting-up & Operationalizing 24X7 dialysis units through PPP mode in 38 Government Hospitals in the State of Bihar.,144e-tender(NIT) Reference No.:- 2/SHSB/PPP(DIALYSIS)/2018-19 for setting-up & Operationalizing 24X7 dialysis units through PPP mode in 38 Government Hospitals in the State of Bihar.Last Date - 25.10.2018 By 05:00 PMe-tender(NIT) Reference No.:- 3/SHSB/PPP(DIALYSIS)/2018-19 - for setting-up & Operationalizing 24X7 dialysis units through PPP mode in 38 Government Hospitals in the State of Bihar.Important information regarding Cancellation of e-tender(NIT) Reference No.:- 3/SHSB/PPP(DIALYSIS)/2018-19.**  Last Date & Time of downloading the RFP - 08.12.2018 upto 05:00 PM**  Last Date & Time for submission (upload) of online bidding document - 10.12.2018 till 05:00 PM**  Last Date & Time for submission of EMD in Hard (Physical) Copies (offline mode) - 14.12.2018 by 05:00 PMImportant Information regarding Cancellation of e-tender(NIT) Reference No.:- 2/SHSB/PPP(DIALYSIS)/2018-19 for setting-up & Operationalizing 24X7 dialysis units through PPP mode in 38 Government Hospitals in the State of,UP,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/nitAdv_DialysisPPP_17092018.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.247268,open,50,[],,2026-03-04T10:40:24.247268,2026-03-04T10:40:24.247268
34334,,e-tender(NIT) Reference No.:- 1/SHSB/PPP(DIALYSIS)/2018-19 for setting-up & Operationalizing 24X7 dialysis units through Public Private Partnership (PPP) mode in 38 Government Hospitals in the State of Bihar.,145e-tender(NIT) Reference No.:- 1/SHSB/PPP(DIALYSIS)/2018-19 for setting-up & Operationalizing 24X7 dialysis units through Public Private Partnership (PPP) mode in 38 Government Hospitals in the State of Bihar.Last Date - 30.08.2018 By 05:00 PMImportant Notice Regarding Cancellation of NIT Reference No.:- 1/SHSB/PPP(DIALYSIS)/2018-19.,VAT,Health,Bihar Health Services,http://statehealthsocietybihar.org/shs/tenders/2018/nitAdvertisement_DialysisPPP.pdf,,,,INR,Goods,,Bihar,Bihar,[],,,2026-03-04T10:40:24.247268,open,50,[],,2026-03-04T10:40:24.247268,2026-03-04T10:40:24.247268
34335,,Tenders,Tenders,Bihar SEIDC,General,Bihar SEIDC,https://bseidc.in/active_tender.php,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:40:28.251130,open,50,[],,2026-03-04T10:40:27.916593,2026-03-04T10:40:28.251130
